"job_id","job_role","job_role_ext","post_title","post_url","company_name","company_url","country","location","job_type","salary","scrape_date","posted","info_remote","post_language","description"
"c6a3083a125cc713","de","data engineer","Data Engineer","https://www.indeed.com/viewjob?jk=c6a3083a125cc713","PyPs In Technologies Pvt Ltd","https://www.indeed.com/cmp/Pyps-in-Technologies-Pvt-Ltd?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e406dlj7bh800&fromjk=c6a3083a125cc713","in","Chennai, Tamil Nadu","Full-time","","2022-04-24","Posted 1 day ago","PyPs In Technologies Pvt Ltd - Chennai, Tamil Nadu - Remote","en","
Experience.
The candidate should have 6 to 10 years of experience in software development.
Technical Skills.

Around 6-10 years of experience working on python to implement

Automation, API creation, ETLs & Visualization.

Experience in python development using libraries like Numpy, Pandas,

Scikit learn, etc.

Experience in PySpark (Big data technologies).
Expertise in any database writing complex SQL Queries, Stored

Procedures, Views, triggers.

Experience in Cloud technologies like Azure, AWS, GCP.
Experience in DevOps, CI / CD pipelines.

Salary - As per experience
Location - Office if in Chennai or Work From Home Available for Out Of Station Candidates
Job Type: Full-time
Schedule:

Day shift

Speak with the employer+91 9962481999
"
"42537f9380cfa34e","de","data engineer","Senior Engineer ( Data Engineer)","https://www.indeed.com/viewjob?jk=42537f9380cfa34e","NielsenIQ","https://www.indeed.com/cmp/Nielseniq?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e40crasa1c800&fromjk=42537f9380cfa34e","in","Chennai, Tamil Nadu","Full-time","","2022-04-24","Posted 1 day ago","NielsenIQ - 9 reviews - Chennai, Tamil Nadu","en","

  Job Description
   About the Job:
 Our NielsenIQ Technology teams are working on our new “Connect” platform, a unified, global, open data ecosystem powered by Microsoft Azure. Our clients around the world rely on NielsenIQ’s data and insights to innovate and grow.
 As a Senior Engineer, you’ll be part of a team of smart, highly skilled technologists who are passionate about learning and prototyping cutting-edge technologies. Right now our platform is based in Java, Apache Spark, Spring Boot, Scala, Databricks, Postgres and we continue to adopt the best of breed in cloud-native, low-latency technologies. We value CI/CD in everything that we develop. Our team is co-located and agile, with central technology hubs in Chicago, Madrid, Toronto and Chennai.
 Responsibilities :

 Design & develop data ingestion and processing pipeline using Spark, Scala Hive, Java and databases
 Write complex, maintainable code to develop scalable data processing engines using Spark Scala, Apache Hive, Java and relational databases
 Work on cloud technologies including PAAS, Data warehousing and Data lake
 Participate in full Software Development Life Cycle (SDLC) of the cloud based Big Data Solution - conceptualize, design, develop, test and deploy





  Qualifications
  

 The willingness and eagerness to learn evolving technologies and look to put them to the best use for the betterment of the application
 No fear in exploring newer ideas and in failing fast
 The right attitude to be a consummate team player who can liaise with team members and business teams of varying backgrounds and experiences
 The sparkling aptitude to analyze threadbare requirements, engage in healthy debates as needed, articulate effectively the pros/cons
 Excellent English communication skills, with the ability to effectively interface across cross-functional technology teams and the business
 5 or more years of hands-on experience in application development with specialized skills in data engineering and Java/Spring-based backend programming
 Minimum B.S. degree in Computer Science, Computer Engineering or related field

 Additional Information
  
 About NielsenIQ
 NielsenIQ is a global measurement and data analytics company that provides the most complete and trusted view available of consumers and markets worldwide. We provide consumer packaged goods manufacturers/fast-moving consumer goods and retailers with accurate, actionable information and insights and a complete picture of the complex and changing marketplace that companies need to innovate and grow. Our approach marries proprietary NielsenIQ data with other data sources to help clients around the world understand what’s happening now, what’s happening next, and how to best act on this knowledge. We like to be in the middle of the action. That’s why you can find us at work in over 90 countries, covering more than 90% of the world’s population. For more information, visit www.niq.com.
 NielsenIQ is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action-Employer, making decisions without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability status, age, marital status, protected veteran status or any other protected class.

"
"24e65c6f207015f8","de","data engineer","Data Engineer","https://www.indeed.com/viewjob?jk=24e65c6f207015f8","Payoneer","https://www.indeed.com/cmp/Payoneer?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e40mqfsa8q800&fromjk=24e65c6f207015f8","il","פתח תקווה, מחוז המרכז","","","2022-04-24","Posted today","Payoneer - 33 reviews - פתח תקווה, מחוז המרכז","en","Have we got a job for you?!

Data Engineer

Build Your Career | Have Fun | Make a Difference

If you're the kind of person that loves to get stuff done, collaborate with colleagues all over the world and is interested in joining a fast growth global company that is trusted by the world's top digital brands and truly cares for its customers, join us at Payoneer!
Check out our values

We're looking for an experienced Data Engineer to join our amazing Data department and to help us taking our data platform to the next level.

Is this you?

What's the job?
Back end development of data models and data pipelines, develop ETL and streaming processes, helping our clients to make smarter decisions.
Building automated validation processes to ensure data integrity.
Optimizing processes run-time and solving problems in a scalable manner.
Taking full ownership of designing, building and deployment of data products.

 Have you done this kind of stuff?

3 or more years of experience BI solutions development (DWH, ETL)
3 or more years of experience in SQL and ETL tools like SSIS\ Informatica
Experience in data modeling
Experience with Python
Experience with no SQL data platform like Hadoop, Neo4J
Ability to work independently and multi-task to meet deadlines
Ability to learn new technologies
Ability to work in a dynamic environment while providing solutions for complex business requirements

Not a must but a great advantage
Experience with Google Cloud Platform eco system
Experience with Tabular cubes
Experience with building automated validation processes to ensure data integrity
Relevant Bachelor degree –preferably Industrial Engineering/ Information Systems

A few words about us

Payoneer is a leading payment platform and one of the world's fastest growing fintech companies, ranking high on Inc. 5000, Deloitte Fast 500, and the CNBC Disruptor List. We empower entrepreneurs and businesses anywhere in the world – from Cairo to California, Buenos Aires to Bangalore and Tel Aviv to Tokyo – to go beyond and grow successful, sustainable businesses. With millions of customers in over 200 countries worldwide and trusted by clients like Amazon, Airbnb and Google, Payoneer truly connects anyone, anywhere, with opportunities to trade globally."
"8af0269e0dc160a4","de","data engineer","Data Engineer","https://www.indeed.com/viewjob?jk=8af0269e0dc160a4","Macquarie Group","https://www.indeed.com/cmp/Macquarie-Group?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e40vtn3gu2000&fromjk=8af0269e0dc160a4","ph","Manila","","","2022-04-24","Posted 1 day ago","Macquarie Group - 210 reviews - Manila","en","Identity and Access Management (IAM) performs a vital role for Macquarie Group ensuring access is provided to Macquarie systems to the right users for the right reasons at the right time. The Central UAM team provides service and support to the entire Macquarie Group. IAM Data Platform and Reporting team is responsible for data, metrics and reporting across User Access Management and Privilege Access Management. We have embarked on an ambitious roadmap for IAM transformation and are now seeking a strong Data Analyst to join our IAM Data Platform and Reporting Team.

As a Data Analyst, you will be working with diverse stakeholders representing technology, operational risk and Macquarie business operations. You will perform analysis of data to ensure appropriate reporting and alignment in IAM Dashboards. You will also be responsible identifying process gaps and for opportunities for enhancements of processes and controls

Your key responsibilities in this role will be:
analysis of data behind the reports and dashboard
reviewing, identifying, and sourcing data for new or existing reports
ensure quality, completeness, and accuracy of data in reports and dashboard
perform analysis of data incidents and issues
respond to stakeholder queries related to data
generate granular data details for divisions to action
spot data trends to interpret impact and results
assist users to identify relevant data for remediation and resolution
assist in driving metrics compliance
identifying data issues and work with appropriate resources to resolve them
support monitoring of control effectiveness
support resolution of data related Service Desk tickets
To be successful in this role, you will have the following skills and experience:
passion for data to explore, scrutinize and investigate
ability to coordinate asks and work independently
three or more years of experience in technical business analyst or data analyst roles
understanding of IAM domains such as Access Management, Identity Life cycle Management, Privileged Access Management, Reporting, and analytics
proven ability to communicate problems and solutions effectively within IAM and stakeholders (written and verbal)
experience in SailPoint, Alteryx and Power BI reporting tool will be useful but not mandatory
About the Corporate Operations Group
The Corporate Operations Group brings together specialist support services in Digital Transformation & Data, Technology, Operations, Human Resources, Business Services, Business Improvement & Strategy, and the Macquarie Group Foundation. We deliver service excellence to ensure Macquarie is open for business, deliver on transformational change, invest in our people and have deep relationships with our customers.
Our commitment to Diversity, Equity and Inclusion
The diversity of our people is one of our greatest strengths. An inclusive and equitable environment enables us to deliver innovative and sustainable outcomes for our people, clients, shareholders and communities. From day one, you'll be encouraged to be yourself and supported to perform at your best. If our purpose of 'empowering people to innovate and invest for a better future' is as inspiring to you as it is to us, please apply. With the right technology, support and resources, our people can work in a range of flexible ways.

We are committed to providing a working environment that embraces and values diversity, equity and inclusion. We encourage candidates to speak with a member of our recruitment team if you require adjustments to our recruitment process to support you, and the type of working arrangements that would help you thrive.

Identity and Access Management (IAM) performs a vital role for Macquarie Group ensuring access is provided to Macquarie systems to the right users for the right reasons at the right time. The Central UAM team provides service and support to the entir"
"eae3071dcfb35606","de","data engineer","Data Engineer (Fresher)","https://www.indeed.com/viewjob?jk=eae3071dcfb35606","TONIK FINANCIAL PTE. LTD.","https://www.indeed.com/cmp/Tonik-Financial-Pte.-Ltd.?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e41admt5gs800&fromjk=eae3071dcfb35606","sg","Central Singapore","Permanent","","2022-04-24","Posted 1 day ago","TONIK FINANCIAL PTE. LTD. - Central Singapore","en","







Location


       Singapore, Central Singapore
      






Job Type


       Permanent
      






Salary


       $3,000 - $3,800 Per Month 
      






Date Posted


       1 day ago
      





Additional Details





Job ID


       129433
      






Job Views


       106
      






Roles & Responsibilities

 Act as a subject matter expert in data engineering and GCP data technologies.
 Closely work with various business teams to design and implement modern, scalable data solutions using a range of new and emerging technologies from the Google Cloud Platform.
 Work with Agile and DevOps techniques and implementation approaches in the delivery.
 Be required to showcase your GCP Data engineering experience when communicating with business team on their requirements, turning these into technical data solutions.
 Be required to build and deliver Data solutions using GCP products and offerings.

 Qualifications:


 Liaise and be part of our extensive GCP community, contributing in the knowledge exchange learning programme of the platform.
 Any Bachelor Degree in Computer Science or related fields
 Possess analytical skills, mental resilience and the ability to think systematically under stressful conditions.
 Highly accountable and takes ownership. Outstanding work ethic, high-integrity, team player, and a lifelong learner.
 Mentor other engineers define our technical culture and help build a fast-growing team.

 Skill:


 E2E Data Engineering and Lifecycle (including non-functional requirements and operations) management.
 Regulatory and Compliance work in Data Management.
 E2E Solution Design skills - Prototyping, Usability testing and data visualization literacy.
 Work on diversified cloud Platforms consisting of Databases and CICD, Logging, and monitoring tools to provide stable, and reliable DevOps service.
 Build CI/CD pipeline; both design and implementation is an added advantage.




Tags

data
engineer
fresher



"
"37c19df62720c5f3","de","data engineer","Data Engineer","https://www.indeed.com/viewjob?jk=37c19df62720c5f3","Publicis Media","https://www.indeed.com/cmp/Publicis-Media?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e41h0vs7ni800&fromjk=37c19df62720c5f3","za","Sandton, Gauteng","Full-time","","2022-04-24","Posted 1 day ago","Publicis Media - 40 reviews - Sandton, Gauteng","en","

  Job Description
   Data is at the core of our business. You will be building, maintaining, monitoring and improving a scalable, fault tolerant, data processing pipeline and help us redesign and rebuild current projects Data Warehouse. We will also productize machine learning algorithms and analytical solutions. This is a unique opportunity to build cloud projects from scratch and turn data into information, information into insight and insight into business decisions for our clients.
 You should be an expert familiar with all of the data warehousing technical components (e.g. ETL, Reporting, Data Model), infrastructure (e.g. hardware and software) and their integration. The ideal candidate will be responsible for developing overall architecture and high-level design. The candidate must have extensive experience with Microsoft Azure, SQL Server, Database Management, API & ETL technologies.
 The majority of the data is both structured and unstructured, generated by social media sites such as Facebook, Instagram, Twitter and YouTube, by digital media sources such as websites and digital advertising (Social, Display, Video, Rich Media, Mobile, Search), traditional media (Broadcast, Radio, OOH) and experiential activations / events.
 To succeed in this role, you'll need to be a versatile engineer. You must have an innate desire to build things the right way. You should be pain-averse - if some process or system isn't as streamlined as it could be, you want to fix it! You want to accelerate your career growth by taking on a role that will give you deep knowledge of a complex system, acting as the gatekeeper of the results. Finally, you should want to communicate and collaborate with a team of smart people just like yourself.
 Responsibility

 Apply broad knowledge of technology options, technology platforms, design techniques and approaches across the data warehouse life cycle phases to design an integrated, quality solution to address the business requirements
 Meet and collaborate with business users on requirements, objectives and measures
 Design the technology infrastructure across all technical environments
 Ensure completeness and compatibility of the technical infrastructure to support system performance, availability and architecture requirements
 Design and plans for the integration for all data warehouse technical components
 Responsible for data design, data extracts and transforms
 Develop the implementation and operation support plans
 Participate in development efforts incorporating new data sources, as well as in support of infrastructure improvements
 Provide architectural and technical leadership to improve and scale our existing data store capabilities
 Enjoy working in a collaborative engineering team, analyzing data, writing code and validating the resulting data
 Implementing ETL processes
 Monitoring performance and advising any necessary infrastructure changes
 Defining data retention policies
 Productizing and operationalizing machine learning algorithms
 Collaborate with team members to help shape requirements
 Actively engage in technology discovery that can be applied to the product
 Daily execution of SQL database administration/operations critical for delivering/supporting an infrastructure with the highest availability, reliability and security. This includes, but not limited to, spinning up new environments, provisioning users, creating roles, securing objects, query optimization, and troubleshooting issues such as timeouts and slow/blocking queries, building and maintaining APIs.
 Track record of effectively taking vague business requirements and turning them into quality technical solution.
 Demonstrated ability to create and ship high quality code by using engineering best practices.
 Demonstrated ability to efficiently drive issues to resolution and effectively communicate those issues to both technical and non-technical audiences.
 Set the infrastructure to facilitate Machine Learning with Tensorflow/AWS/Azure/Google Cloud Platform




  Qualifications
  

 3 + year working experience in a data analytics or data mining or analytics role
 Must have Google Cloud experience
 Data Storage:
 Database management experience
 Data cleansing experience
 Data Ingestion
 API integration experience
 Database connection experience
 Data Querying/Modeling
 Analytic tools (such as SAS, SPSS, R, etc.)
 SQL, Java and Python programming languages
 Cloud Platforms
 Google Cloud Platform, Microsoft Azure, Amazon Web Services
 Data Visualization
 Data visualization experience and skills (PowerBI, Datorama, Tableau, DataStudio)
 Advertising Platforms/Data Sources
 Google Analytics, Google Marketing Platform, Google Ads, YouTube, Facebook, Twitter, LinkedIn, Sizmek, …
 Other
 Be proficient with Microsoft Office products
 Analytical and conceptual thinking
 Understanding of external IT environments and sensitivities

 Professional attributes 

Methodical
 Solution Driven
 Permanent learning of new tech and functionality
 Collaborative
 Good communication skills
 Client orientated

 Additional Information
   Please note that only shortlisted candidates will be contacted. Should you not hear from us within 2 weeks after submitting your application, please consider your application as unsuccessful
 Publics group is proud to be an Equal opportunity employer and prohibits any forms of Discrimination or Harassment. We celebrate diversity and are committed to creating an inclusive environment for all our employees in line with our Employment Equity plan. All appointments will be based on Qualifications, experience and best fit but preference will be given to all affirmation action candidates or designated groups.

"
"40d796c1797966f4","de","data engineer","Data Engineer","https://www.indeed.com/viewjob?jk=40d796c1797966f4","HAYS","https://www.indeed.com/cmp/Hays?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e41n7ds7d8800&fromjk=40d796c1797966f4","ae","Dubai","Permanent","","2022-04-24","Posted 1 day ago","HAYS - 1,008 reviews - Dubai","en","

  Data Engineer
   Hays is currently partnered with a multi-national energy trading company who are currently looking for a Data Engineer to be responsible for assessing complex new data sources and quickly turning these into business insights.  The Data Engineer position will require expertise in reviewing and analysing structured and non-structured data as well as be able to mentor and lead a squad of data professionals.  To be successful here you must have the following skills: 

Senior level experience in Python
Any experience with Java is a bonus
ELK experience
Build Big Data pipelines
Experience working on AWS
Be able to communicate complex data to the business in a simple way
Expert analytical skills with a statistical or engineering background

 What you get in return: 
  
Yearly flight tickets back to your home country paid for
Visa
Medical insurance
Hotel paid for when you relocate
Relocation cash allowance
and more.. please get in touch to discuss in detail.

 If you are interested in this position and want to hear more, please apply through the link below and share your CV so we can arrange a conversation. #1020528
 
"
"6e65d1cb246b81cb","de","data engineer","MIDDLE DATA ENGINEER --->Apollo solutions...","https://www.indeed.com/viewjob?jk=6e65d1cb246b81cb","Nhà tuyển dụng","https://www.indeed.com/cmp/C%C3%B4ng-Ty-Tnhh-Dvtv-Thi%C3%AAn-S%C6%A1n?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e4220tt4jn800&fromjk=6e65d1cb246b81cb","vn","Thành phố Hồ Chí Minh","","","2022-04-24","Posted Today","Nhà tuyển dụng - Thành phố Hồ Chí Minh","vi","Job SummarySố lượng tuyển dụng : 1Lương : 17,000,000đ - 25,000,000đ / Hàng thángToàn thời gian261 Nguyễn Văn Trỗi, P.10, Q. Phú Nhuận, Hồ Chí Minh, Việt NamExperience Level : MediumKinh nghiệm yêu cầu : 2 NămGiới tính : (Bất kỳ)* Mô tảChúng tôi đang tìm kiếm một nhà tích hợp dữ liệu giỏi và thành thạo. Bạn sẽ là một trong những người đóng góp quan trọng trong công ty của chúng tôi và phát triển các giải pháp hệ thống chất lượng cao theo quy trình làm việc nổi tiếng và các phương pháp thực hành tốt (best practices). Là nhà tích hợp dữ liệu của chúng tôi, bạn sẽ cần tập trung các yếu tố sau:- Phân tích, thiết kế mô hình cơ sở dữ liệu và hỗ trợ truy xuất dữ liệu.Xây dựng các tiến trình trích xuất, biến đổi và tải dữ liệu (ETL).Thực hiện các quy trình và giám sát chất lượng dữ liệu, đảm bảo dữ liệu luôn chính xác và sẵn có cho các bên liên quan.- Tích hợp các công nghệ quản lý dữ liệu và kỹ thuật phần mềm đang phát triển vào cấu trúc dữ liệu hiện có.- Phát triển các quy trình thiết lập để khai thác dữ liệu, mô hình hóa dữ liệu.- Phối hợp với các thành viên khác trong nhóm để đảm bảo chất lượng và thời gian phân phối triển khai sản phẩm được liên tục.- Khám phá các công nghệ mới để giải quyết các thách thức kỹ thuật.- Đưa ra giải pháp kỹ thuật cho vấn đề cụ thể và thực hiện giải pháp.- Góp phần cải thiện nền tảng sản phẩm.- Đưa ra các khuyến nghị để cải tiến liên tục.Công nghệ sử dụng+ Apache Spark+ MySQL, ElasticSearch+ KubernetesYêu cầu kinh nghiệmÍt nhất 2,5 năm kinh nghiệm làm việc với Apache Spark.Có kinh nghiệm tốt về thiết kế và phát triển ứng dụng hướng đối tượng.Kinh nghiệm trong giải quyết vấn đề, thuật toán, cấu trúc dữ liệu, design pattern.Kiến thức tốt về các hệ quản trị cơ sở dữ liệu.Biết rõ SQL và cải thiện tốc độ truy vấn.Kinh nghiệm về triển khai hệ thống, xây dựng cơ sở dữ liệu.Hiểu biết vững về vòng đời phát triển phần mềm (SDLC), là một quy trinh tiêu chuẩn để thiết kế ứng dụng.Lợi íchMức lương: 17-25trHỗ trợ ăn sáng, ăn trưa tại công ty.Thời gian làm việc 5 ngày/tuần, từ 9h00 đến 18h00.Chính sách thưởng hấp dẫn: lương tháng thứ 13, thưởng quý và thưởng năm dựa vào hiệu quả công việc.Có 13.5 ngày nghỉ phép/năm (12 ngày nghỉ phép theo quy định và 1.5 ngày nghỉ phép du lịch hàng năm), quà sinh nhật và các phúc lợi khác theo quy định của pháp luật.Môi trường làm việc trẻ trung. Văn phòng làm việc tiện nghi. Miễn phí trà, cafe và có tủ đồ uống,…Các chương trình team building, sinh nhật thành viên, du lịch,…Đóng BHXH, BHYT ngay sau 2 tháng thử việc và đầy đủ các phúc lợi khác theo quy định của pháp luật.Gói bảo hiểm chăm sóc sức khỏe toàn diện.Loại hình công việc: Toàn thời gian"
"4e2e9529a9d03c9c","de","data engineer","Nhân viên data engineer, marketing analyst, qc engineer, partnership marketing ...","https://www.indeed.com/viewjob?jk=4e2e9529a9d03c9c","","","vn","Thành phố Hồ Chí Minh","","","2022-04-24","Posted Today","Thành phố Hồ Chí Minh","vi","Mô tả vị trí việc
Job Description
As a data engineer, you will join a fast-moving team to help us build an awesome data pipeline & data warehouse. Your main responsibilities, included but not limited, are:

Understand how business works

Work with Software Engineers and BI team to deliver formatted data

Receive assignment from lead to complete what is prioritized

Analyze requirements and find the way to implement the features

Help QC team to test new features or reproduce bugs

Debug the app and resolve problems

Cooperate with other teammates / other departments with your capacity to deliver (whatever) in order to help the company grow

Requirements
– Must have:

Minimum 1 year working in web/software development

Understand how the network works

Good analytical & problem solving skill

Experienced with RESTful APIs

Business-oriented mindset

Experience with SQL and NoSQL DBMS

– Nice to have:

Experienced with MongoDB, PostgreSql.

Benefits

13th-month salary, 2 performance reviews per year

Laptop (Macbook/Window) is provided.

Young, professional and constructive environment.

Various snacks and drinks in our bar.

15-day annual leaves, social insurance based on Vietnam labour law.

Happy hour, birthday party,…

Team building activities.

LOCATION AND WORKING TIME

Location: 28 Bis Mac Dinh Chi, Da Kao Ward, District 1, HCMC

Working time: 9:00 -18:00 from Monday to Friday

CONTACT

Apply: please send your CV to




Yêu cầu từ THUOCSI.VN
Vị trí Tuyển Nhân viên data engineer, marketing analyst, qc engineer, partnership marketing specialist-time 2022 ưu tiên tuyển dụng những ứng viên sau:

- Bằng cấp: Bằng cấp tương đương - Kinh nghiệm: Trao đổi khi phỏng vấn
LƯU Ý
JobsBEAM không phải là công ty môi giới việc làm. Việc nộp đơn ứng tuyển vào tin tuyển dụng và nhận việc là hoàn toàn miễn phí. JobsBEAM hoàn toàn không thu bất kỳ chi phí nào cho việc ứng tuyển việc làm.


Người tìm việc phải thận trọng trong trường hợp nhà tuyển dụng yêu cầu chuyển 1 khoản tiền hoặc thu phí người tìm việc trước khi nộp hồ sơ. JobsBEAM không chịu trách nhiệm về những thiệt hại hay rủi ro thành viên có thể gánh chịu khi chưa tìm hiểu các điều kiện liên quan đến công việc đăng tải.


Nếu có nghi vấn và phát giác? Vui lòng ấn vào đây để thông báo admin."
"d6f2d19dfc7c89b7","de","data engineer","Senior Data Engineer New","https://www.indeed.com/viewjob?jk=d6f2d19dfc7c89b7","Sapo.vn","https://www.indeed.com/cmp/Sapo.vn?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e42g0st5gs800&fromjk=d6f2d19dfc7c89b7","vn","Hà Nội","","","2022-04-24","Posted 1 day ago","Sapo.vn - Hà Nội","vi","Thiết kế, xây dựng hệ thống thu thập số liệu, tổ chức Data Warehouse, xử lý ETL/streaming
data.
Tham gia phát triển, triển khai, vận hành các dịch vụ/giải pháp trên nền tảng dữ liệu
Tham tích hợp, triển khai, vận hành, hỗ trợ các dịch vụ khai thác số liệu.
Thiết kê xây dựng hệ thống phân tích số liệu thông minh (Analytics, BI) opensource hoặc SaaS
QUYỀN LỢI
Lương/thưởng hấp dẫn theo quy định của công ty
Được xét tăng lương 2 lần/năm
Chế độ BHXH, BHYT theo luật Lao động, ngoài ra được tham gia chương trình bảo hiểm Sapo Care
Được tham gia các khoá đào tạo từ các chuyên gia hàng đầu về thương mại điện tử, marketing online, phầm mềm ...
Được làm việc trong môi trường chuyên nghiệp, trẻ trung, năng động.
Yêu cầu công việc
Có ít nhất từ 3 năm kinh nghiệm làm việc về Data Engineering và Big data: Hadoop, Spark...
Ưu tiên có kinh nghiêm Techleader
Có kinh nghiệm làm việc với các tool ETL và Kafka.
Có kiến thức về ngôn ngữ lập trình Java, Python ... và kinh nghiệm trong mảng Ecommerce, Retails... là một lợi thế.
Liên hệ
Ms. Hương : 097.125.7494
CV gửi về : tuyendung@sapo.vn"
"a59323c09ff8afeb","de","data engineer","Senior Data Engineer","https://www.indeed.com/viewjob?jk=a59323c09ff8afeb","Sapo.vn","https://www.indeed.com/cmp/Sapo.vn?campaignid=mobvjcmp&from=mobviewjob&tk=1g1e42qdosa5j800&fromjk=a59323c09ff8afeb","vn","Hà Nội","","","2022-04-24","Posted 1 day ago","Sapo.vn - Hà Nội","vi","Thiết kế, xây dựng hệ thống thu thập số liệu, tổ chức Data Warehouse, xử lý ETL/streaming
data.
Tham gia phát triển, triển khai, vận hành các dịch vụ/giải pháp trên nền tảng dữ liệu.
Tham tích hợp, triển khai, vận hành, hỗ trợ các dịch vụ khai thác số liệu.
Thiết kê xây dựng hệ thống phân tích số liệu thông minh (Analytics, BI) opensource hoặc SaaS.
QUYỀN LỢI
Lương/thưởng hấp dẫn theo quy định của công ty.
Review tăng lương hằng năm
Chế độ BHXH, BHYT theo luật Lao động, ngoài ra được tham gia chương trình bảo hiểm Sapo Care.
Được tham gia các khoá đào tạo từ các chuyên gia hàng đầu về thương mại điện tử, marketing online, phần mềm ...
Được làm việc trong môi trường chuyên nghiệp, trẻ trung, năng động.
Yêu cầu công việc
Có kinh nghiệm làm việc trong mảng Data Engineer từ 3 năm trở lên.
Biết cài đặt và vận hành cụm Hadoop
Có kinh nghiệm làm việc với các tool ETL.
Lợi thế:
+ Có kinh nghiệm Kafka.
+ Có kiến thức về ngôn ngữ lập trình Java, .Net, Python v.v
+ Có tìm hiểu hoặc kinh nghiệm trong mảng Ecommerce, Retails...
Liên hệ
Để tìm hiểu thêm chi tiết, vui lòng liên hệ:
SĐT: 096 353 4129 Ms.GấmEmail: tuyendung@sapo.vnWebsite công ty: https://www.sapo.vn/Fanpage TD: https://www.facebook.com/tuyendungsapo/"
